id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,sqft_bin,gr_liv_area_bin
2264,916386170,20,0.8252752513164193,67.0,10656,1.0,0.9565217391304348,0.8816705336426914,1.0,1.0,0.7429906542056075,0.8552456839309429,0.6822763219103737,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,8,5,2006,2007,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,1.0,274.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.7316929133858268,0.7181336405529954,0.0,0.7655172413793103,0.0,1638.0,1638.0,1.0,1.0,1.0,1.0,1646,0,0,1646,0.0,0.0,2,0,3,1,0.6084940652818991,6,1.0,1,0.66715625,0.8365254619197837,2007.0,0.885,3.0,870.0,0.6384976525821596,0.9563257255564948,1.0,192,80,0,0,0,0,0.5142857142857142,1.0,0.652,0,11,2007,0.9942702062190624,248900,3,"(1379.8, 1728.4]"
2201,909252010,50,0.8252752513164193,60.0,7200,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7523364485981309,0.8552456839309429,0.42239106838269497,0.6526806526806527,0.41581632653061223,0.8967391304347826,0.6473551637279596,5,7,1937,1950,0.8368421052631579,0.5604873803307223,0.5209923664122137,0.5663900414937759,0.7598820914274669,252.0,0.3736559139784946,0.9595375722543352,0.5989956958393113,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7027649769585254,569.0,0.7655172413793103,0.0,162.0,731.0,1.0,1.0,1.0,1.0,981,787,0,1768,1.0,0.0,1,1,3,1,0.6084940652818991,7,1.0,2,0.5890625,0.583596214511041,1939.0,0.627906976744186,1.0,240.0,0.6384976525821596,0.9563257255564948,1.0,0,0,264,0,0,0,0.5142857142857142,0.8043478260869565,0.652,0,6,2007,0.6058521109263613,175000,1,"(1728.4, 2077.0]"
2545,534400120,190,0.8252752513164193,80.0,8800,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.7797202797202797,0.41581632653061223,0.6516304347826087,0.7858942065491183,6,7,1965,2000,0.95,0.5604873803307223,0.6326335877862596,0.8421161825726141,0.5786701459360201,0.0,0.3736559139784946,0.8670520231213873,1.0,0.4249101422097203,0.7887189292543021,0.6692913385826772,0.7027649769585254,901.0,0.6459770114942529,252.0,34.0,1187.0,1.0,1.0,1.0,1.0,1565,0,0,1565,1.0,0.0,2,0,3,1,0.6084940652818991,7,0.9090909090909091,2,0.5890625,0.8365254619197837,1965.0,0.885,1.0,299.0,0.6384976525821596,0.9563257255564948,1.0,200,25,211,0,0,0,0.5142857142857142,0.8043478260869565,0.61,460,6,2006,0.6058521109263613,185900,3,"(1379.8, 1728.4]"
2660,902325050,75,0.5931067496409765,60.0,10800,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.372150721042022,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.8337531486146096,7,7,1914,1970,0.8368421052631579,0.5604873803307223,0.5209923664122137,0.5663900414937759,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.5989956958393113,0.5977496483825597,0.7887189292543021,0.6692913385826772,0.6175115207373272,390.0,0.7655172413793103,0.0,490.0,880.0,0.8318042813455657,0.5748290706507977,0.5833333333333334,1.0,880,888,0,1768,0.0,0.0,1,1,2,1,0.4150046212968818,6,1.0,2,0.5890625,0.583596214511041,1914.0,0.627906976744186,2.0,320.0,0.6384976525821596,0.9563257255564948,0.6045647058823529,0,341,0,0,0,0,0.5142857142857142,1.0,0.652,0,10,2006,0.6058521109263613,163000,1,"(1728.4, 2077.0]"
2882,911175440,190,0.35902345619913834,50.0,9000,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.3163281128857187,0.7785547785547785,0.41581632653061223,0.6516304347826087,0.6473551637279596,5,6,1951,1951,0.8368421052631579,0.5604873803307223,0.5229007633587787,0.5809128630705395,0.5786701459360201,0.0,0.22513440860215053,0.5245664739884393,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.6692913385826772,0.7181336405529954,0.0,0.7655172413793103,0.0,660.0,660.0,1.0,0.683210939478349,0.5833333333333334,1.0,1060,336,0,1396,0.0,0.0,2,0,4,2,0.4150046212968818,8,0.8690909090909091,0,0.4265625,0.4686795853988283,1999.0,0.488953488372093,0.0,0.0,0.3948356807511737,0.5924204001127078,1.0,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,10,2006,0.6058521109263613,115000,2,"(1379.8, 1728.4]"
1379,905103030,80,0.8252752513164193,80.0,13014,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.4186695611722748,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.8287153652392947,6,5,1978,1978,0.8368421052631579,0.5604873803307223,0.5849236641221374,0.6369294605809128,0.7598820914274669,39.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.7316929133858268,0.7027649769585254,528.0,0.7655172413793103,0.0,480.0,1008.0,1.0,0.683210939478349,1.0,1.0,1096,0,0,1096,1.0,0.0,1,0,3,1,0.4150046212968818,6,1.0,1,0.4984375,0.8365254619197837,1978.0,0.627906976744186,2.0,484.0,0.6384976525821596,0.9563257255564948,1.0,168,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,12,2008,0.6058521109263613,157500,2,"(1031.2, 1379.8]"
491,528292030,60,0.8252752513164193,75.0,15896,1.0,0.9565217391304348,1.0,0.6708333333333333,1.0,1.0,0.8552456839309429,0.5613273375717166,0.8578088578088578,0.41581632653061223,0.8967391304347826,0.9521410579345088,7,5,1999,1999,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.7598820914274669,210.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7027649769585254,913.0,0.7655172413793103,0.0,264.0,1177.0,1.0,1.0,1.0,1.0,1223,1089,0,2312,1.0,0.0,2,1,4,1,0.6084940652818991,8,1.0,1,0.5890625,1.0,1999.0,1.0,3.0,658.0,0.6384976525821596,0.9563257255564948,1.0,298,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,5,2009,0.6058521109263613,245000,2,"(2077.0, 2425.6]"
1002,527140090,120,0.8252752513164193,41.0,5395,1.0,0.9565217391304348,0.8816705336426914,1.0,1.0,0.7429906542056075,0.8552456839309429,1.0,0.7785547785547785,0.41581632653061223,1.0,0.7858942065491183,8,5,1993,1993,0.8368421052631579,0.5604873803307223,0.5849236641221374,0.639850622406639,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,1.0,733.0,0.7655172413793103,0.0,604.0,1337.0,1.0,0.7733603443909851,1.0,1.0,1337,0,0,1337,1.0,0.0,2,0,2,1,0.6084940652818991,5,1.0,1,0.5890625,0.8365254619197837,1993.0,0.885,2.0,462.0,0.6384976525821596,0.9563257255564948,1.0,96,0,70,168,0,0,0.5142857142857142,1.0,0.652,0,10,2008,0.6058521109263613,180000,2,"(1031.2, 1379.8]"
1848,533223050,160,1.0,32.0,5105,1.0,0.9565217391304348,1.0,0.6708333333333333,1.0,0.7663551401869159,0.8552456839309429,0.6946813459451078,0.7785547785547785,0.41581632653061223,1.0,0.9521410579345088,7,5,2004,2004,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,1.0,239.0,0.7655172413793103,0.0,312.0,551.0,1.0,1.0,1.0,1.0,551,551,0,1102,0.0,0.0,2,1,2,1,0.6084940652818991,4,1.0,0,0.4265625,0.583596214511041,2004.0,0.627906976744186,2.0,480.0,0.6384976525821596,0.9563257255564948,1.0,0,60,0,0,0,0,0.5142857142857142,1.0,0.652,0,3,2007,0.6058521109263613,148800,0,"(1031.2, 1379.8]"
1455,907251090,60,0.8252752513164193,75.0,9473,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,8,5,2002,2002,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,302.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,1.0,804.0,0.7655172413793103,0.0,324.0,1128.0,1.0,1.0,1.0,1.0,1128,903,0,2031,1.0,0.0,2,1,3,1,0.6084940652818991,7,1.0,1,0.66715625,0.8365254619197837,2002.0,0.885,2.0,577.0,0.6384976525821596,0.9563257255564948,1.0,0,211,0,0,0,0,0.5142857142857142,1.0,0.652,0,3,2008,0.6058521109263613,237000,2,"(1728.4, 2077.0]"
908,909175080,30,0.8252752513164193,60.0,8400,1.0,0.9565217391304348,0.6728538283062645,0.56875,1.0,0.7429906542056075,0.8552456839309429,0.42239106838269497,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,2,5,1920,1950,0.8368421052631579,0.5604873803307223,0.5209923664122137,0.5663900414937759,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.5568833652007649,0.5905511811023622,0.6175115207373272,290.0,0.7655172413793103,0.0,0.0,290.0,1.0,0.683210939478349,0.5833333333333334,0.6176470588235294,438,0,0,438,0.0,0.0,1,0,1,1,0.30403268959478524,3,1.0,0,0.4265625,0.583596214511041,1930.0,0.627906976744186,1.0,246.0,0.6384976525821596,0.9563257255564948,0.6045647058823529,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,1,2009,0.6058521109263613,60000,0,"(330.514, 682.6]"
1490,908103260,85,0.8252752513164193,64.0,12102,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.3830051170724143,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.743073047858942,5,5,1976,1976,0.8368421052631579,0.5604873803307223,0.5849236641221374,0.6369294605809128,0.7598820914274669,222.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.5977496483825597,1.0,1.0,0.7027649769585254,456.0,0.7655172413793103,0.0,0.0,456.0,1.0,1.0,1.0,1.0,1033,0,0,1033,0.0,1.0,1,0,3,1,0.4150046212968818,6,1.0,0,0.4265625,1.0,1976.0,0.885,2.0,504.0,0.4169014084507042,0.9563257255564948,1.0,224,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,4,2008,0.6058521109263613,165000,2,"(1031.2, 1379.8]"
1465,907262060,60,0.8252752513164193,41.0,10905,1.0,0.9565217391304348,1.0,0.6708333333333333,1.0,1.0,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,7,5,2003,2003,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,1129.0,1129.0,1.0,1.0,1.0,1.0,1129,1198,0,2327,0.0,0.0,2,1,4,1,0.6084940652818991,9,1.0,1,0.66715625,1.0,2003.0,0.885,2.0,596.0,0.6384976525821596,0.9563257255564948,1.0,0,57,0,0,0,0,0.5142857142857142,1.0,0.652,0,8,2008,0.6058521109263613,240000,2,"(2077.0, 2425.6]"
1627,527163080,20,0.8252752513164193,73.0,9556,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7523364485981309,0.8552456839309429,0.5613273375717166,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,7,5,1992,1993,0.8368421052631579,0.5604873803307223,0.5849236641221374,0.639850622406639,0.7598820914274669,52.0,0.3736559139784946,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,1168.0,1168.0,1.0,0.7733603443909851,1.0,1.0,1187,0,0,1187,0.0,0.0,2,0,3,1,0.6084940652818991,6,1.0,0,0.4265625,0.8365254619197837,1992.0,0.885,2.0,420.0,0.6384976525821596,0.9563257255564948,1.0,0,21,0,0,0,0,0.5142857142857142,1.0,0.652,0,8,2007,0.6058521109263613,160000,2,"(1031.2, 1379.8]"
2849,909201180,190,0.7286596457635233,58.0,6430,1.0,0.9565217391304348,0.6728538283062645,0.56875,1.0,0.7523364485981309,0.8552456839309429,0.42239106838269497,0.6526806526806527,0.41581632653061223,0.6516304347826087,0.6473551637279596,6,6,1945,1950,0.8368421052631579,0.5604873803307223,0.5209923664122137,0.5663900414937759,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.7316929133858268,0.6566820276497696,780.0,0.7655172413793103,0.0,0.0,780.0,1.0,0.683210939478349,0.5833333333333334,0.6176470588235294,816,524,0,1340,1.0,0.0,1,0,3,1,0.4150046212968818,6,1.0,0,0.4265625,0.8365254619197837,1945.0,0.627906976744186,1.0,440.0,0.6384976525821596,0.9563257255564948,1.0,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,7,2006,0.6058521109263613,128000,1,"(1031.2, 1379.8]"
1501,908201100,90,0.8252752513164193,65.0,6040,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.3830051170724143,0.7785547785547785,0.41581632653061223,0.7391304347826086,0.7858942065491183,4,5,1955,1955,0.8368421052631579,0.5604873803307223,0.42366412213740456,0.6369294605809128,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,1.0,0.30942334739803096,0.4732313575525813,0.40078740157480314,0.45622119815668205,0.0,0.45977011494252873,0.0,0.0,0.0,1.0,0.683210939478349,0.5833333333333334,0.4411764705882353,1152,0,0,1152,0.0,0.0,2,0,2,2,0.30403268959478524,6,1.0,0,0.4265625,0.4686795853988283,1975.0,0.488953488372093,0.0,0.0,0.3948356807511737,0.5924204001127078,0.6045647058823529,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,6,2008,0.6058521109263613,82000,2,"(1031.2, 1379.8]"
626,535125070,20,0.8252752513164193,80.0,14695,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,6,8,1966,2008,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.7598820914274669,210.0,0.3736559139784946,0.8670520231213873,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7027649769585254,1387.0,0.7655172413793103,0.0,175.0,1562.0,1.0,0.7733603443909851,1.0,1.0,1567,0,0,1567,1.0,0.0,2,0,2,1,0.6084940652818991,5,1.0,2,0.66715625,0.8365254619197837,1966.0,0.627906976744186,2.0,542.0,0.6384976525821596,0.9563257255564948,1.0,0,110,0,0,342,0,0.5142857142857142,0.7927536231884058,0.652,0,7,2009,0.6058521109263613,256000,3,"(1379.8, 1728.4]"
722,902401130,70,0.5931067496409765,50.0,9000,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.372150721042022,0.5501165501165501,0.41581632653061223,0.8967391304347826,0.9521410579345088,7,9,1920,1988,0.95,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.3736559139784946,0.8670520231213873,1.0,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7027649769585254,624.0,0.7655172413793103,0.0,26.0,650.0,1.0,1.0,1.0,1.0,832,650,0,1482,0.0,1.0,1,0,3,1,0.4150046212968818,7,1.0,0,0.4265625,0.583596214511041,1930.0,0.627906976744186,2.0,324.0,0.6384976525821596,0.9563257255564948,1.0,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,7,2009,0.6058521109263613,143000,1,"(1379.8, 1728.4]"
2260,916384050,20,0.8252752513164193,67.0,8368,1.0,0.9565217391304348,0.8816705336426914,1.0,1.0,0.7429906542056075,0.8552456839309429,0.6822763219103737,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,7,5,2006,2007,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,1689.0,1689.0,1.0,1.0,1.0,1.0,1689,0,0,1689,0.0,0.0,2,0,3,1,0.6084940652818991,7,1.0,0,0.4265625,0.8365254619197837,2007.0,1.0,2.0,433.0,0.6384976525821596,0.9563257255564948,1.0,100,39,0,0,0,0,0.5142857142857142,1.0,0.652,0,4,2007,0.9942702062190624,231713,3,"(1379.8, 1728.4]"
1603,923252100,20,0.8252752513164193,59.0,6490,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.4962009613893627,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,5,7,1983,1983,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.3736559139784946,0.8670520231213873,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,1.0,534.0,0.7655172413793103,0.0,282.0,816.0,1.0,1.0,1.0,1.0,816,0,0,816,0.0,1.0,1,0,2,1,0.4150046212968818,4,1.0,0,0.4265625,0.8365254619197837,1983.0,0.627906976744186,1.0,264.0,0.6384976525821596,0.9563257255564948,1.0,315,0,0,0,0,0,0.5142857142857142,0.7927536231884058,0.652,0,4,2008,0.6058521109263613,128500,1,"(682.6, 1031.2]"
1520,909177120,30,0.8252752513164193,60.0,7290,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7523364485981309,0.8552456839309429,0.42239106838269497,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.7858942065491183,7,8,1921,1950,0.8368421052631579,0.5604873803307223,0.5229007633587787,0.5809128630705395,0.7598820914274669,174.0,0.3736559139784946,0.9595375722543352,0.5989956958393113,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,1228.0,1228.0,1.0,1.0,1.0,1.0,1424,0,0,1424,0.0,0.0,2,0,2,1,0.4150046212968818,7,1.0,1,0.66715625,0.8365254619197837,1921.0,0.627906976744186,1.0,312.0,0.6384976525821596,0.9563257255564948,1.0,0,0,90,0,0,0,0.5142857142857142,1.0,0.652,0,4,2008,0.6058521109263613,168000,3,"(1379.8, 1728.4]"
1665,527402240,60,0.8252752513164193,34.0,7472,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,1.0,0.8552456839309429,0.43727709722437585,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,7,9,1972,2004,0.8368421052631579,0.5604873803307223,0.5849236641221374,0.639850622406639,0.7598820914274669,138.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7027649769585254,626.0,0.7655172413793103,0.0,99.0,725.0,1.0,0.7733603443909851,1.0,1.0,725,754,0,1479,1.0,0.0,1,1,4,1,0.6084940652818991,7,1.0,0,0.4265625,0.8365254619197837,1972.0,1.0,2.0,484.0,0.6384976525821596,0.9563257255564948,1.0,0,32,0,0,0,0,0.5142857142857142,1.0,0.652,0,6,2007,0.6058521109263613,184000,1,"(1379.8, 1728.4]"
2635,535478110,190,0.8252752513164193,70.0,7000,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.5501165501165501,0.41581632653061223,0.6516304347826087,0.743073047858942,5,5,1962,1962,0.8368421052631579,0.5604873803307223,0.5265267175572519,0.5742738589211618,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.7316929133858268,0.7027649769585254,953.0,0.7655172413793103,0.0,72.0,1025.0,1.0,0.683210939478349,1.0,1.0,1025,0,0,1025,1.0,0.0,1,0,3,1,0.4150046212968818,6,1.0,0,0.4265625,0.4686795853988283,2003.0,0.488953488372093,0.0,0.0,0.3948356807511737,0.5924204001127078,1.0,96,80,0,0,0,0,0.5142857142857142,1.0,0.652,0,3,2006,0.6058521109263613,124000,1,"(682.6, 1031.2]"
581,534127130,20,0.8252752513164193,60.0,11717,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.5737323616064506,0.8857808857808858,0.41581632653061223,0.8967391304347826,0.7858942065491183,6,6,1970,1970,0.95,0.5604873803307223,0.5849236641221374,0.639850622406639,0.7598820914274669,571.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.4249101422097203,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,1442.0,1442.0,1.0,0.683210939478349,1.0,1.0,1442,0,0,1442,0.0,0.0,2,0,2,1,0.4150046212968818,6,1.0,1,0.5890625,0.8365254619197837,1970.0,0.885,2.0,615.0,0.6384976525821596,0.9563257255564948,1.0,371,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,2,2009,0.6058521109263613,185000,3,"(1379.8, 1728.4]"
2435,528240080,60,0.8252752513164193,106.0,11194,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7523364485981309,0.8552456839309429,0.5613273375717166,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,8,5,2000,2000,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.7598820914274669,40.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,0.7181336405529954,0.0,0.7655172413793103,0.0,1406.0,1406.0,1.0,1.0,1.0,1.0,1454,482,0,1936,0.0,0.0,2,1,3,1,0.6084940652818991,7,1.0,1,0.5890625,0.8365254619197837,2000.0,0.885,2.0,504.0,0.6384976525821596,0.9563257255564948,1.0,188,124,0,0,0,0,0.5142857142857142,1.0,0.652,0,11,2006,0.6058521109263613,230500,3,"(1728.4, 2077.0]"
2799,907285010,60,0.8252752513164193,90.0,11250,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,0.7523364485981309,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,7,5,1998,1998,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.7598820914274669,227.0,0.3736559139784946,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.6692913385826772,0.7027649769585254,796.0,0.7655172413793103,0.0,258.0,1054.0,1.0,1.0,1.0,1.0,1070,869,0,1939,0.0,1.0,2,1,3,1,0.6084940652818991,8,1.0,1,0.5890625,0.8365254619197837,1998.0,0.885,3.0,555.0,0.6384976525821596,0.9563257255564948,1.0,128,84,0,0,0,0,0.5142857142857142,1.0,0.652,0,5,2006,0.6058521109263613,227000,2,"(1728.4, 2077.0]"
883,907414080,60,0.8252752513164193,64.0,8633,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7663551401869159,0.8552456839309429,0.6202512017367033,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.9521410579345088,6,5,2005,2005,0.8368421052631579,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,0.5977496483825597,0.7887189292543021,0.5905511811023622,1.0,193.0,0.7655172413793103,0.0,545.0,738.0,1.0,1.0,1.0,1.0,738,738,0,1476,1.0,0.0,2,1,3,1,0.6084940652818991,7,1.0,0,0.4265625,0.8365254619197837,2005.0,1.0,2.0,540.0,0.6384976525821596,0.9563257255564948,1.0,100,35,0,0,0,0,0.5142857142857142,1.0,0.652,0,2,2009,0.6058521109263613,173500,1,"(1379.8, 1728.4]"
2537,534201300,85,0.8252752513164193,70.0,8400,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7429906542056075,0.8552456839309429,0.43727709722437585,0.6526806526806527,0.41581632653061223,0.8967391304347826,0.743073047858942,5,6,1968,1968,0.8368421052631579,0.5604873803307223,0.5849236641221374,0.639850622406639,0.5786701459360201,0.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.5977496483825597,0.7887189292543021,1.0,1.0,744.0,0.7655172413793103,0.0,89.0,833.0,1.0,0.7733603443909851,1.0,1.0,898,0,0,898,1.0,0.0,1,0,3,1,0.4150046212968818,6,1.0,0,0.4265625,0.8365254619197837,1968.0,0.885,1.0,326.0,0.6384976525821596,0.9563257255564948,1.0,143,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,8,2006,0.6058521109263613,140000,1,"(682.6, 1031.2]"
1120,528439010,20,0.8252752513164193,87.0,10037,1.0,0.9565217391304348,0.6728538283062645,0.6708333333333333,1.0,0.7523364485981309,0.8552456839309429,0.6946813459451078,0.6526806526806527,0.41581632653061223,0.8967391304347826,0.7858942065491183,8,5,2006,2007,0.95,0.5604873803307223,0.7744274809160305,0.8421161825726141,0.5786701459360201,0.0,0.5846774193548387,0.9595375722543352,1.0,1.0,0.7887189292543021,0.5905511811023622,1.0,666.0,0.7655172413793103,0.0,794.0,1460.0,1.0,1.0,1.0,1.0,1460,0,0,1460,0.0,0.0,2,0,3,1,0.6084940652818991,6,1.0,1,0.66715625,0.8365254619197837,2006.0,1.0,2.0,480.0,0.6384976525821596,0.9563257255564948,1.0,0,20,0,0,0,0,0.5142857142857142,1.0,0.652,0,8,2008,0.6058521109263613,247000,3,"(1379.8, 1728.4]"
774,905107310,85,0.8252752513164193,75.0,8014,1.0,0.9565217391304348,0.8816705336426914,0.6708333333333333,1.0,1.0,0.8552456839309429,0.4186695611722748,0.7785547785547785,0.41581632653061223,0.8967391304347826,0.743073047858942,6,5,1978,1978,0.8368421052631579,0.5604873803307223,0.5992366412213741,0.639850622406639,0.7598820914274669,23.0,0.3736559139784946,0.9595375722543352,0.6707317073170732,0.5977496483825597,0.7887189292543021,1.0,1.0,456.0,0.7655172413793103,0.0,0.0,456.0,1.0,0.683210939478349,1.0,1.0,1034,0,0,1034,0.0,1.0,1,0,3,1,0.4150046212968818,5,1.0,1,0.4984375,0.6534474988733664,1978.0,1.0,2.0,504.0,0.6384976525821596,0.9563257255564948,1.0,0,0,0,0,0,0,0.5142857142857142,1.0,0.652,0,6,2009,0.6058521109263613,149900,2,"(1031.2, 1379.8]"
